row_idx,lexunit,primary_cluster,clusters_above_threshold
532,"('attribut', 'NOUN')",3,"[(3, 0.629907806179626), (9, 0.15554457757720347)]"
533,"('au-delà', 'ADV')",7,"[(7, 0.2198228342367808), (10, 0.14935516333506327)]"
534,"('au-dessus', 'ADV')",7,"[(7, 0.19627897511203954), (10, 0.16622847816742725)]"
536,"('aucun', 'PRON')",3,"[(3, 0.17133353478370125), (7, 0.11403573042968783), (9, 0.11833196349310003), (10, 0.105945186504561), (11, 0.10345149087445211)]"
537,"('audience', 'NOUN')",6,"[(6, 0.5901260802371152), (11, 0.2958335276986327)]"
538,"('augmentation', 'NOUN')",6,"[(6, 0.5227320300667615), (11, 0.25118578432452177)]"
542,"('auprès', 'ADV')",7,"[(7, 0.15374809433173878), (10, 0.1528909150255671)]"
546,"('autant', 'PRON')",10,"[(3, 0.12252687508831672), (10, 0.22831509736409245)]"
547,"('auteur', 'NOUN')",9,"[(3, 0.3186237883165797), (9, 0.5120439337264007)]"
548,"('automne', 'NOUN')",9,"[(3, 0.32406737864762303), (9, 0.3480877751785021)]"
551,"('autonomie', 'NOUN')",6,"[(6, 0.7778421332659026), (11, 0.12323838934386232)]"
552,"('autorisation', 'NOUN')",6,"[(6, 0.4578864466670323), (11, 0.30853163187507726)]"
554,"('autorité', 'NOUN')",11,"[(6, 0.18349460862324), (11, 0.6508193226851916)]"
555,"('autoroute', 'NOUN')",6,"[(6, 0.46766361548688823), (9, 0.11896617433004664), (11, 0.2801433140408324)]"
556,"('autour', 'ADV')",7,"[(7, 0.1583022623414544), (10, 0.15551951089152666)]"
557,"('autre', 'ADJ')",2,"[(1, 0.11025867509958169), (2, 0.33720385964373445), (4, 0.14709621648502696)]"
558,"('autre', 'PRON')",11,"[(3, 0.19801042374431174), (6, 0.15990043350845903), (9, 0.1881301352170251), (11, 0.23306639833892215)]"
560,"('aval', 'NOUN')",9,"[(3, 0.23568221366858785), (6, 0.12536006131874672), (9, 0.36023583549283716)]"
561,"('avance', 'NOUN')",6,"[(6, 0.5348864310356403), (11, 0.2641532767928533)]"
563,"('avant', 'ADP')",2,"[(2, 0.4696782204115769), (7, 0.111632970714589)]"
564,"('avant', 'ADV')",7,"[(7, 0.2162278381914737), (10, 0.1115608185247216)]"
565,"('avant', 'NOUN')",9,"[(3, 0.26430690388664885), (6, 0.12512195466284437), (9, 0.33689554378624)]"
566,"('avantage', 'NOUN')",9,"[(3, 0.24373946783622022), (9, 0.46250956792747827), (11, 0.10758465626864681)]"
568,"('avenir', 'NOUN')",9,"[(3, 0.16466767819592895), (6, 0.14900338037989536), (9, 0.48296678262493364)]"
569,"('aventure', 'NOUN')",6,"[(6, 0.6728872739269519), (11, 0.2569137118552999)]"
570,"('avion', 'NOUN')",9,"[(3, 0.35115741169074066), (9, 0.5877785946922041)]"
571,"('avis', 'NOUN')",9,"[(3, 0.30919168001274183), (9, 0.5877446971997716)]"
572,"('avocat', 'NOUN')",9,"[(3, 0.3359378253939108), (9, 0.4536674943290758)]"
573,"('avoir', 'AUX')",7,"[(7, 0.18197831576827017), (10, 0.11088810376927534)]"
576,"('avril', 'NOUN')",3,"[(3, 0.15640114348897274), (9, 0.10362646666456317)]"
578,"('axe', 'NOUN')",9,"[(3, 0.27895219304001023), (9, 0.5462438184865911)]"
580,"('aéroport', 'NOUN')",9,"[(3, 0.13392484090527706), (9, 0.7105540118038348)]"
581,"('aîné', 'ADJ')",0,"[(0, 0.4907144343106206), (1, 0.13566652490302977)]"
582,"('bactérie', 'NOUN')",11,"[(6, 0.2606217389869118), (11, 0.6100779816894871)]"
583,"('baie', 'NOUN')",6,"[(6, 0.6541414812466965), (11, 0.18392683032296067)]"
584,"('bain', 'NOUN')",5,"[(3, 0.1258389078849216), (5, 0.46559858295511564)]"
585,"('baisse', 'NOUN')",6,"[(6, 0.6583683544658723), (11, 0.1866034550317115)]"
586,"('bande', 'NOUN')",6,"[(6, 0.4763333207013985), (11, 0.3814893562486916)]"
587,"('banlieue', 'NOUN')",6,"[(6, 0.45339171866778155), (11, 0.2340452439209452)]"
588,"('banque', 'NOUN')",6,"[(6, 0.6098139299714803), (11, 0.3213999049956394)]"
590,"('bar', 'NOUN')",9,"[(3, 0.19424158493245866), (9, 0.572333620874835)]"
591,"('baron', 'NOUN')",9,"[(3, 0.161870833660943), (9, 0.6184747820581535)]"
593,"('barrage', 'NOUN')",9,"[(3, 0.23289081121217067), (9, 0.6790726093245874)]"
594,"('bas', 'ADJ')",1,"[(0, 0.11833660158354728), (1, 0.5471169587221428), (2, 0.10071590042772197)]"
595,"('base', 'NOUN')",6,"[(6, 0.8505336174576102), (11, 0.11293047432655459)]"
596,"('baser', 'VERB')",10,"[(1, 0.10696459878995145), (10, 0.5241028785970836)]"
597,"('basse', 'NOUN')",6,"[(6, 0.4479005494140816), (11, 0.35809215213360396)]"
599,"('bataille', 'NOUN')",6,"[(6, 0.824543770979486), (11, 0.11199895284635109)]"
600,"('bateau', 'NOUN')",9,"[(3, 0.2951024495911949), (9, 0.5863449139730104)]"
601,"('batterie', 'NOUN')",11,"[(6, 0.33051600502555717), (11, 0.49351262580347044)]"
603,"('beau', 'ADJ')",2,"[(1, 0.2668388217420223), (2, 0.37225801325854796)]"
605,"('beaucoup', 'PRON')",10,"[(3, 0.12690800441951694), (7, 0.12190172114468081), (10, 0.15841089633347966), (11, 0.10086616343069557)]"
607,"('besoin', 'NOUN')",3,"[(3, 0.5362038559755655), (9, 0.1964486901932662)]"
608,"('bibliothèque', 'NOUN')",6,"[(6, 0.8140130880365449), (11, 0.14273106430523833)]"
610,"('bien', 'NOUN')",3,"[(3, 0.642523604208182), (9, 0.2711787590598731)]"
614,"('blanc', 'NOUN')",3,"[(3, 0.395429184355226), (9, 0.3451126989729201)]"
616,"('blessure', 'NOUN')",11,"[(6, 0.28941738401470574), (11, 0.5289222194040601)]"
617,"('bleu', 'ADJ')",0,"[(0, 0.6380054420646045), (1, 0.23488706528658387)]"
619,"('bois', 'NOUN')",3,"[(3, 0.3830754171505066), (5, 0.1385828915866034), (9, 0.20268655773407715)]"
620,"('bombe', 'NOUN')",11,"[(6, 0.16658914262330124), (11, 0.7546765348165934)]"
621,"('bon', 'ADJ')",2,"[(1, 0.20726348183259363), (2, 0.4723408832922965)]"
622,"('bonheur', 'NOUN')",9,"[(3, 0.21442770749762585), (6, 0.12312221822534349), (9, 0.3628552178930953)]"
623,"('bord', 'NOUN')",9,"[(3, 0.10988793761671299), (9, 0.8050258253433602)]"
625,"('bouddhisme', 'NOUN')",9,"[(3, 0.10490110276723096), (9, 0.7037342918940227)]"
626,"('bourg', 'NOUN')",9,"[(3, 0.10006586438744693), (9, 0.6811525182818176)]"
627,"('bourse', 'NOUN')",6,"[(6, 0.7246143195010711), (11, 0.17808332726413637)]"
628,"('bout', 'NOUN')",9,"[(3, 0.1383413354320973), (9, 0.623160856328166)]"
629,"('boutique', 'NOUN')",6,"[(6, 0.5469464991444236), (11, 0.37824507060873414)]"
630,"('boîte', 'NOUN')",6,"[(6, 0.5041906927431884), (11, 0.3162071841982799)]"
631,"('branche', 'NOUN')",11,"[(6, 0.41737440524349967), (11, 0.5235497898520707)]"
632,"('bref', 'ADJ')",2,"[(1, 0.27000953961731716), (2, 0.27997339005381233)]"
633,"('bref', 'INTJ')",7,"[(2, 0.10361256229738468), (7, 0.14958031344645814)]"
635,"('britannique', 'NOUN')",3,"[(3, 0.4000184769679563), (9, 0.2692854637224215), (11, 0.13564528039495885)]"
636,"('bronze', 'NOUN')",5,"[(3, 0.12200358427795722), (5, 0.40227723400361404)]"
637,"('bruit', 'NOUN')",3,"[(3, 0.5340160010173919), (9, 0.22046091038468643)]"
642,"('bus', 'NOUN')",3,"[(3, 0.5933564536359656), (9, 0.23415849717710732)]"
643,"('but', 'NOUN')",9,"[(3, 0.27797846626938433), (9, 0.656243753576178)]"
644,"('bâtiment', 'NOUN')",9,"[(3, 0.15901105035332921), (9, 0.797278076253823)]"
647,"(""c'est-à-dire"", 'CCONJ')",2,"[(2, 0.2305361877633769), (7, 0.10966755819437785)]"
648,"('cabaret', 'NOUN')",3,"[(3, 0.32667659422251577), (5, 0.1805203536514126), (9, 0.16077719962489911)]"
652,"('café', 'NOUN')",9,"[(3, 0.15004806152533015), (9, 0.7117218593698564)]"
653,"('camp', 'NOUN')",9,"[(3, 0.19414919977867476), (9, 0.7250442994587611)]"
654,"('campagne', 'NOUN')",6,"[(6, 0.8806552240660913), (11, 0.10572267251906935)]"
655,"('camping', 'NOUN')",9,"[(3, 0.12165171295720727), (9, 0.7862518530449222)]"
659,"('candidat', 'NOUN')",3,"[(3, 0.6968800315516727), (9, 0.20507309572080476)]"
660,"('canon', 'NOUN')",3,"[(3, 0.6284058953911166), (9, 0.22213449426319157)]"
661,"('canton', 'NOUN')",9,"[(3, 0.10153273598334131), (9, 0.756144198095964)]"
662,"('capable', 'ADJ')",10,"[(1, 0.17733381446218602), (10, 0.3254666488831632)]"
663,"('capacité', 'NOUN')",11,"[(6, 0.34002712857529155), (11, 0.5435660037934607)]"
664,"('capitaine', 'NOUN')",9,"[(3, 0.22649986251858864), (9, 0.5519990047742167)]"
665,"('capital', 'NOUN')",9,"[(3, 0.2618711183405311), (9, 0.5820471743127601)]"
666,"('capitale', 'NOUN')",6,"[(6, 0.7882596996883934), (11, 0.12807905003539097)]"
668,"('car', 'CCONJ')",7,"[(2, 0.1337350024497621), (7, 0.2816230323359639)]"
669,"('caractère', 'NOUN')",9,"[(3, 0.2065518167158934), (9, 0.5200204074345416)]"
672,"('caractéristique', 'NOUN')",11,"[(6, 0.1429527598477617), (11, 0.6857403624573328)]"
674,"('carrière', 'NOUN')",6,"[(6, 0.3679822079528308), (11, 0.2366103962428011)]"
675,"('carte', 'NOUN')",6,"[(6, 0.7210635629871337), (11, 0.24268330479646943)]"
676,"('cas', 'NOUN')",9,"[(3, 0.3037119133315043), (9, 0.5710583015036671)]"
677,"('catalogue', 'NOUN')",9,"[(3, 0.17717713802915833), (9, 0.6207839829404036)]"
679,"('cathédrale', 'NOUN')",6,"[(6, 0.6601936186347828), (11, 0.17248329459736708)]"
680,"('catégorie', 'NOUN')",6,"[(6, 0.47502717167137676), (11, 0.4708594425036727)]"
681,"('cause', 'NOUN')",6,"[(6, 0.778622525929005), (11, 0.16621556991164532)]"
683,"('cavalerie', 'NOUN')",6,"[(6, 0.6444612074916481), (11, 0.17782454197404804)]"
684,"('cavalier', 'NOUN')",3,"[(3, 0.6924848398543921), (9, 0.15356962642077338)]"
686,"('ce', 'PRON')",3,"[(1, 0.11391767275627003), (3, 0.13116245953000255), (10, 0.1102411454972673)]"
687,"('ceci', 'PRON')",7,"[(3, 0.13216860631449318), (7, 0.14973179062874487), (9, 0.10596020427915333), (10, 0.10201643319127124)]"
688,"('cela', 'PRON')",7,"[(3, 0.13877855062721473), (7, 0.15296609155090246), (9, 0.10427570068112042)]"
690,"('celui', 'PRON')",10,"[(1, 0.10228482216788858), (3, 0.17056127515753658), (10, 0.22817845755685945), (11, 0.10383682464184917)]"
691,"('celui-ci', 'PRON')",7,"[(3, 0.1304072380030666), (7, 0.13735728558933236)]"
692,"('censé', 'ADJ')",10,"[(1, 0.19968920404997145), (10, 0.24869609613843988)]"
694,"('centaine', 'NOUN')",11,"[(3, 0.1338262059941985), (6, 0.1841724028045136), (11, 0.4236834790148729)]"
696,"('centrale', 'NOUN')",6,"[(6, 0.48030843118541283), (11, 0.37842500032340914)]"
700,"('certain', 'ADJ')",2,"[(1, 0.14518409807466823), (2, 0.42517984820123994)]"
702,"('certain', 'PRON')",3,"[(3, 0.15773683984579995), (7, 0.12236422709320278), (10, 0.11179726989713065), (11, 0.10435376522013444)]"
705,"('chacun', 'PRON')",3,"[(3, 0.17933146567180283), (9, 0.10594657663951926), (10, 0.13033300605129397)]"
707,"('chambre', 'NOUN')",6,"[(6, 0.49837173045777006), (11, 0.4788180163068211)]"
709,"('champion', 'NOUN')",3,"[(3, 0.5440672098271229), (9, 0.263052049935247)]"
710,"('championnat', 'NOUN')",9,"[(3, 0.12332165033936426), (9, 0.7686053717634692)]"
711,"('chance', 'NOUN')",6,"[(6, 0.4637225992032733), (11, 0.292577565669989)]"
712,"('changement', 'NOUN')",9,"[(3, 0.17081996364321353), (9, 0.7368577775232821)]"
714,"('chanson', 'NOUN')",11,"[(6, 0.35558585080576627), (11, 0.5485101566339178)]"
717,"('chanteur', 'NOUN')",9,"[(3, 0.2364144318102307), (9, 0.6071410887474422)]"
718,"('chanteuse', 'NOUN')",6,"[(6, 0.6615355831664487), (11, 0.17964975579066894)]"
719,"('chantier', 'NOUN')",9,"[(3, 0.2446827934273455), (9, 0.6374616213535654)]"
720,"('chapelle', 'NOUN')",6,"[(6, 0.7564190923921059), (11, 0.14941156575678405)]"
721,"('chapitre', 'NOUN')",9,"[(3, 0.17071083921251368), (9, 0.6749627918113026)]"
723,"('charbon', 'NOUN')",9,"[(3, 0.2290714205957205), (9, 0.5240045110828527)]"
724,"('charge', 'NOUN')",6,"[(6, 0.6569324743441123), (11, 0.2547721994362651)]"
726,"('charte', 'NOUN')",6,"[(6, 0.6942274768374099), (11, 0.2459044248066576)]"
727,"('chasse', 'NOUN')",6,"[(6, 0.6902176978647224), (11, 0.15944943959376667)]"
728,"('chasseur', 'NOUN')",9,"[(3, 0.36496509472907634), (9, 0.4465541526893623)]"
729,"('chaud', 'ADJ')",0,"[(0, 0.5016255957707365), (1, 0.3543497849624179)]"
731,"('chaîne', 'NOUN')",6,"[(6, 0.7481178442428696), (11, 0.19094442666917225)]"
732,"('chef', 'NOUN')",9,"[(3, 0.15317337945775789), (9, 0.7667154453786358)]"
733,"('chef-lieu', 'NOUN')",9,"[(3, 0.1629751234659075), (6, 0.10315215586535682), (9, 0.4586883486149605)]"
734,"('chemin', 'NOUN')",9,"[(3, 0.17417665529971146), (9, 0.6913633263625139)]"
735,"('cher', 'ADJ')",1,"[(1, 0.2748433193546014), (3, 0.1354945513159408), (10, 0.20293132220651025)]"
737,"('chercheur', 'NOUN')",3,"[(3, 0.5750277649955019), (9, 0.183069610735831), (11, 0.10166386968595637)]"
738,"('cheval', 'NOUN')",9,"[(3, 0.3700345464218783), (9, 0.5952633312714486)]"
739,"('chevalier', 'NOUN')",3,"[(3, 0.6099562580426766), (9, 0.2148021570065053)]"
740,"('chez', 'ADP')",2,"[(2, 0.3221111172380508), (7, 0.11388499437220259)]"
741,"('chiffre', 'NOUN')",9,"[(3, 0.3242223310610559), (9, 0.4512452896489036)]"
745,"('choix', 'NOUN')",9,"[(3, 0.10083396498027368), (9, 0.851086237164957)]"
746,"('chose', 'NOUN')",11,"[(6, 0.16568488875511583), (11, 0.7250878404645877)]"
747,"('chrétien', 'ADJ')",0,"[(0, 0.8090810547373669), (1, 0.10972485612177191)]"
748,"('chrétien', 'NOUN')",3,"[(3, 0.45983495853273226), (9, 0.23506879120879529), (11, 0.12865231841920236)]"
749,"('chute', 'NOUN')",6,"[(6, 0.7542182014200309), (11, 0.1798082380223501)]"
751,"('chômage', 'NOUN')",9,"[(3, 0.24675754951357148), (9, 0.4298853162668517)]"
753,"('cible', 'NOUN')",6,"[(6, 0.4515457036679113), (11, 0.4363769948310438)]"
757,"('cinquième', 'ADJ')",2,"[(1, 0.17497041833054755), (2, 0.24843854388807082), (6, 0.11225343680404995), (9, 0.10788457569819764)]"
758,"('cinéma', 'NOUN')",9,"[(3, 0.13266342918475815), (9, 0.7173644560764681)]"
760,"('circonscription', 'NOUN')",6,"[(6, 0.5051257217327519), (11, 0.35029533713418914)]"
761,"('circuit', 'NOUN')",9,"[(3, 0.25694430449332584), (9, 0.6457915887828848)]"
762,"('circulation', 'NOUN')",6,"[(6, 0.7427442119091684), (11, 0.15973915594486843)]"
764,"('citoyen', 'NOUN')",3,"[(3, 0.6731650058896496), (9, 0.16588956720676093)]"
765,"('cité', 'NOUN')",6,"[(6, 0.8071533575762359), (11, 0.14631509270506338)]"
767,"('civilisation', 'NOUN')",11,"[(6, 0.22554877001119514), (11, 0.660767559442832)]"
771,"('classe', 'NOUN')",6,"[(6, 0.7040488744877679), (11, 0.1967164450838557)]"
776,"('client', 'NOUN')",3,"[(3, 0.631153180373377), (9, 0.17243472598189694)]"
777,"('clientèle', 'NOUN')",6,"[(6, 0.5739986985942653), (11, 0.19971229467309895)]"
779,"('climatique', 'ADJ')",0,"[(0, 0.6797274145777241), (1, 0.10955300764271875)]"
781,"('clé', 'NOUN')",11,"[(6, 0.2954025024096108), (11, 0.42841450807789044)]"
783,"('coalition', 'NOUN')",6,"[(6, 0.5819572790577174), (11, 0.20879141441003368)]"
786,"('col', 'NOUN')",9,"[(3, 0.10320072216958033), (9, 0.7184248873814454)]"
787,"('collaboration', 'NOUN')",6,"[(6, 0.6164982230627705), (11, 0.18338502875030374)]"
789,"('collection', 'NOUN')",6,"[(6, 0.6544948631267332), (11, 0.27153781854096903)]"
790,"('colline', 'NOUN')",6,"[(6, 0.4976232079686421), (11, 0.3782277899261096)]"
792,"('colonel', 'NOUN')",9,"[(3, 0.14785580068821103), (9, 0.6605967069110815)]"
794,"('colonie', 'NOUN')",11,"[(6, 0.26303178709689584), (11, 0.6451249683333752)]"
795,"('colonne', 'NOUN')",6,"[(6, 0.6437899631356361), (11, 0.30808086940423507)]"
796,"('combat', 'NOUN')",9,"[(3, 0.24563689210511183), (9, 0.6936742638149171)]"
799,"('commandant', 'NOUN')",9,"[(3, 0.29335831307351307), (9, 0.6008005901840439)]"
800,"('commande', 'NOUN')",11,"[(6, 0.16247402282130097), (11, 0.6591044713985241)]"
805,"('comme', 'SCONJ')",7,"[(2, 0.16589480976497095), (7, 0.2656308656537657)]"
808,"('commentaire', 'NOUN')",3,"[(3, 0.5690518855753754), (9, 0.2712810158647275)]"
809,"('commerce', 'NOUN')",9,"[(3, 0.14866521647765849), (9, 0.7384975543964892)]"
813,"('commission', 'NOUN')",6,"[(6, 0.8022528692415786), (11, 0.11635909282376543)]"
816,"('communauté', 'NOUN')",6,"[(6, 0.7067660340957), (11, 0.21118145617953163)]"
817,"('commune', 'NOUN')",6,"[(6, 0.6129373537575251), (11, 0.2618474054540014)]"
818,"('communication', 'NOUN')",6,"[(6, 0.40896943890545245), (11, 0.2531575202535519)]"
819,"('communiqué', 'NOUN')",9,"[(3, 0.18319594949638868), (9, 0.5450641796856275)]"
820,"('communiste', 'ADJ')",0,"[(0, 0.7310621339736582), (1, 0.10732640383620749)]"
821,"('compagnie', 'NOUN')",6,"[(6, 0.7461576465204675), (11, 0.19804292365444465)]"
822,"('compagnon', 'NOUN')",3,"[(3, 0.544489673111934), (9, 0.18187148880801066)]"
824,"('compatriote', 'NOUN')",3,"[(3, 0.18953087371914817), (6, 0.1287173447615903), (9, 0.1617402292972998), (11, 0.1364484236241779)]"
825,"('complet', 'ADJ')",1,"[(0, 0.10363422308148919), (1, 0.7787082605387184)]"
829,"('comportement', 'NOUN')",9,"[(3, 0.10697134305387489), (9, 0.8330877897715465)]"
832,"('compositeur', 'NOUN')",3,"[(3, 0.41637285502266347), (9, 0.23183495787711245)]"
833,"('composition', 'NOUN')",6,"[(6, 0.6492151331672111), (11, 0.24615086542765857)]"
835,"('compte', 'NOUN')",3,"[(3, 0.47559122850959806), (9, 0.26880951018040283)]"
837,"('compétence', 'NOUN')",11,"[(6, 0.13897137114251443), (11, 0.7279699248947609)]"
838,"('compétent', 'ADJ')",1,"[(1, 0.5325980791797023), (10, 0.1044863315103598)]"
839,"('compétition', 'NOUN')",6,"[(6, 0.7684701261946292), (11, 0.2082288320748793)]"
840,"('comte', 'NOUN')",9,"[(3, 0.20832239440121675), (9, 0.5526732637260302)]"
842,"('comédie', 'NOUN')",6,"[(6, 0.617597651451428), (11, 0.24444423925074513)]"
844,"('concept', 'NOUN')",9,"[(3, 0.1405352220945736), (9, 0.7228977931660772)]"
845,"('conception', 'NOUN')",6,"[(6, 0.5919253077679594), (11, 0.2924361646014915)]"
848,"('concert', 'NOUN')",9,"[(3, 0.1627862489967517), (9, 0.7840780865254815)]"
850,"('concile', 'NOUN')",9,"[(3, 0.10408160445327959), (9, 0.7664096071927622)]"
853,"('concret', 'ADJ')",0,"[(0, 0.5688988219040629), (1, 0.17280870129163403)]"
854,"('concurrence', 'NOUN')",6,"[(6, 0.8397079788320112), (11, 0.10101215577366987)]"
859,"('confiance', 'NOUN')",6,"[(6, 0.3335747664756165), (11, 0.1898681647167591)]"
862,"('conflit', 'NOUN')",9,"[(3, 0.10201637117906584), (9, 0.8422010484304939)]"
865,"('congrégation', 'NOUN')",6,"[(6, 0.7204301120552307), (11, 0.1743520850988963)]"
866,"('connaissance', 'NOUN')",11,"[(6, 0.2875827588962582), (11, 0.5128980708981509)]"
868,"('connu', 'ADJ')",1,"[(1, 0.2248843307941843), (3, 0.15917652805000623), (11, 0.11196103552860995)]"
869,"('conquête', 'NOUN')",6,"[(6, 0.6294345526218827), (11, 0.3005892919346847)]"
871,"('conscience', 'NOUN')",6,"[(6, 0.4280314080522085), (11, 0.22520004228511276)]"
873,"('conseiller', 'NOUN')",3,"[(3, 0.29923751332593446), (9, 0.2254656842100088), (10, 0.1278680108823167)]"
875,"('conservateur', 'ADJ')",0,"[(0, 0.5677580583044674), (1, 0.16178451880582811)]"
877,"('considérable', 'ADJ')",0,"[(0, 0.45833117385282013), (1, 0.3721545402731415)]"
880,"('consommateur', 'NOUN')",3,"[(3, 0.36191578218568227), (9, 0.33781217963861065), (11, 0.13043343065201504)]"
881,"('consommation', 'NOUN')",6,"[(6, 0.8040658657494916), (11, 0.11446566044874062)]"
885,"('constitution', 'NOUN')",6,"[(6, 0.8351831691914265), (11, 0.10693264864883324)]"
890,"('conséquence', 'NOUN')",11,"[(6, 0.19279138938622642), (11, 0.6816435096675446)]"
891,"('contact', 'NOUN')",9,"[(3, 0.36248589952285276), (9, 0.5337972261551666)]"
894,"('contenu', 'NOUN')",9,"[(3, 0.17265282340429958), (9, 0.635468477928387)]"
896,"('contexte', 'NOUN')",9,"[(3, 0.15302652519321622), (9, 0.6288634975257534)]"
897,"('continent', 'NOUN')",9,"[(3, 0.1719097054744346), (9, 0.5673437761057964)]"
900,"('contrainte', 'NOUN')",11,"[(6, 0.18035972749739376), (11, 0.7580750346427901)]"
901,"('contrairement', 'ADV')",10,"[(7, 0.1561540900732886), (10, 0.15800586058088237)]"
902,"('contrat', 'NOUN')",9,"[(3, 0.18529660288366262), (9, 0.7206411560732692)]"
905,"('contribution', 'NOUN')",11,"[(6, 0.1694630620630208), (11, 0.6437159777572369)]"
906,"('contrôle', 'NOUN')",9,"[(3, 0.12388698344982899), (9, 0.7630371001158107)]"
910,"('convention', 'NOUN')",6,"[(6, 0.7660253081741241), (11, 0.1904936306191004)]"
911,"('conversion', 'NOUN')",6,"[(6, 0.8198525881101886), (11, 0.10345972559343102)]"
917,"('correct', 'ADJ')",1,"[(1, 0.3344324051939553), (10, 0.24429630442418604)]"
919,"('costume', 'NOUN')",3,"[(3, 0.601174150742472), (9, 0.3349669825892643)]"
920,"('cou', 'NOUN')",9,"[(3, 0.11841343686438423), (9, 0.6674185531575562)]"
921,"('couche', 'NOUN')",11,"[(6, 0.35103168766462495), (11, 0.5121369940838281)]"
923,"('coup', 'NOUN')",9,"[(3, 0.1694505257712153), (9, 0.7273849383830022)]"
924,"('coupe', 'NOUN')",6,"[(6, 0.8271474800745088), (11, 0.11077226614581077)]"
926,"('couple', 'NOUN')",9,"[(3, 0.3241686962303862), (9, 0.5244166233289553)]"
929,"('courant', 'NOUN')",9,"[(3, 0.1496320982652262), (9, 0.75778410340148)]"
930,"('coureur', 'NOUN')",9,"[(3, 0.21813785270274183), (9, 0.284738118976464), (10, 0.10368119230856332), (11, 0.10905738231546591)]"
933,"('cours', 'NOUN')",9,"[(3, 0.1407579931135137), (9, 0.710571883401174)]"
935,"('court', 'ADJ')",1,"[(1, 0.4641062662795916), (2, 0.19918955263486218)]"
936,"('couvent', 'NOUN')",9,"[(3, 0.12330448532736692), (9, 0.7305558038903336)]"
937,"('couverture', 'NOUN')",6,"[(6, 0.48342715412478277), (11, 0.31080811602287756)]"
940,"('coûteux', 'ADJ')",10,"[(1, 0.18080594404451494), (3, 0.10556331823852806), (10, 0.34052707876884086)]"
942,"('crime', 'NOUN')",9,"[(3, 0.17923879350336713), (9, 0.7274830315589494)]"
943,"('crise', 'NOUN')",6,"[(6, 0.8406593860426879), (11, 0.10824610051532806)]"
947,"('critère', 'NOUN')",3,"[(3, 0.4569786962523632), (9, 0.2544461342798892), (11, 0.1398560388946636)]"
949,"('croissance', 'NOUN')",6,"[(6, 0.776757443271896), (11, 0.14539785470187788)]"
951,"('créateur', 'NOUN')",3,"[(3, 0.4538639124532844), (9, 0.3279856839179086)]"
952,"('création', 'NOUN')",6,"[(6, 0.7187007766972038), (11, 0.19049154107331215)]"
953,"('crédit', 'NOUN')",3,"[(3, 0.6561670486216274), (9, 0.2086024356873408)]"
955,"('cuisine', 'NOUN')",6,"[(6, 0.6794959604935945), (11, 0.17312602326968562)]"
956,"('culte', 'NOUN')",9,"[(3, 0.21153633882252418), (9, 0.6603822591817934)]"
958,"('culture', 'NOUN')",6,"[(6, 0.7056961649587137), (11, 0.21792023385682924)]"
959,"('culturel', 'ADJ')",0,"[(0, 0.796566062848813), (1, 0.1159827095543796)]"
961,"('cyclisme', 'NOUN')",9,"[(3, 0.22760521904354822), (6, 0.11071783591584503), (9, 0.3256864179095012)]"
962,"('cycliste', 'ADJ')",0,"[(0, 0.39735052501115437), (1, 0.15028220456231556)]"
963,"('cyrillique', 'ADJ')",0,"[(0, 0.3991221563248148), (1, 0.13183035664676995)]"
965,"('célèbre', 'ADJ')",1,"[(1, 0.4593123512783995), (2, 0.17055202722600424)]"
967,"('cérémonie', 'NOUN')",6,"[(6, 0.684642137637483), (11, 0.20545386278566885)]"
968,"('côte', 'NOUN')",6,"[(6, 0.6655262380509706), (11, 0.2304564682291098)]"
970,"('côté', 'NOUN')",9,"[(3, 0.2218615017232234), (9, 0.609113347172741)]"
972,"('dame', 'NOUN')",6,"[(6, 0.6735842324172258), (11, 0.22799719653225198)]"
973,"('danger', 'NOUN')",9,"[(3, 0.1618572581908297), (9, 0.7424033359562037)]"
974,"('dangereux', 'ADJ')",1,"[(0, 0.13253887703772307), (1, 0.5891222730433868)]"
976,"('danse', 'NOUN')",6,"[(6, 0.5434036533588169), (11, 0.26901637411227375)]"
977,"('date', 'NOUN')",6,"[(6, 0.49965897242281926), (11, 0.38830419492345003)]"
981,"('degré', 'NOUN')",9,"[(3, 0.3823246153117998), (9, 0.4587235162817998)]"
982,"('demande', 'NOUN')",6,"[(6, 0.7677637508620866), (11, 0.17315664015176666)]"
985,"('demi-finale', 'NOUN')",11,"[(6, 0.221950042751462), (11, 0.5353281409572327)]"
986,"('depuis', 'ADP')",2,"[(2, 0.40034669214908875), (7, 0.10242310277035796)]"
988,"('dernier', 'ADJ')",2,"[(1, 0.17573320204321177), (2, 0.22316139259147336), (3, 0.12756120834887144), (9, 0.1304915930905353)]"
989,"('derrière', 'ADP')",2,"[(2, 0.4072292788962533), (7, 0.129271244260362)]"
991,"('dessert', 'NOUN')",9,"[(3, 0.2091256179364885), (9, 0.6190868305452689)]"
993,"('dessin', 'NOUN')",3,"[(3, 0.8019916680430924), (9, 0.14043102540593264)]"
995,"('destination', 'NOUN')",6,"[(3, 0.11998816223994392), (6, 0.30112387113496086), (11, 0.28725042909131443)]"
996,"('destiner', 'VERB')",10,"[(1, 0.15111894258142336), (10, 0.37038046798840274)]"
997,"('dette', 'NOUN')",11,"[(6, 0.4313752655863928), (11, 0.44718045287195723)]"
