row_idx,lexunit,primary_cluster,clusters_above_threshold,entropy,one_minus_max,top2_ratio
706,"('chaleureux', 'ADJ')",9,"[(0, 0.145290828198042), (5, 0.14634866004825797), (7, 0.12377012277848402), (9, 0.2746617195974451)]",0.8476083309462141,0.7253382804025549,1.8767627903588344
227,"('Iran', 'PROPN')",7,"[(2, 0.2114338873081389), (7, 0.2750933269624007), (8, 0.2632068049067987)]",0.9420204931191303,0.7249066730375993,1.0451603903622895
564,"('avant', 'ADV')",3,"[(3, 0.2760538791737094), (4, 0.10354455143896764), (5, 0.143062448937517)]",0.7903789364604824,0.7239461208262906,1.9296040381237767
1642,"('loin', 'ADV')",3,"[(3, 0.27660756361615596), (5, 0.25107421491255777)]",1.013449963421158,0.723392436383844,1.1016964195725585
1348,"('footballeur', 'NOUN')",7,"[(5, 0.21856041309556323), (7, 0.27723555037999037), (8, 0.15421210470049806)]",0.8886788582116295,0.7227644496200096,1.2684618703514805
155,"('Afrique', 'PROPN')",2,"[(2, 0.27727512450127945), (7, 0.2671754487538477), (8, 0.24237102745276)]",0.9574020784273832,0.7227248754987206,1.037801661022891
1045,"('divers', 'ADJ')",0,"[(0, 0.2781768387402163), (1, 0.1579077428465967), (9, 0.13210549287183637)]",0.8326741251156238,0.7218231612597836,1.7616415365423717
2488,"('similaire', 'ADJ')",9,"[(0, 0.1196404394406396), (5, 0.2288549380770455), (9, 0.2787337266710292)]",0.8625381080285334,0.7212662733289708,1.2179493657121425
1242,"('euro', 'NOUN')",2,"[(2, 0.2790358481860645), (6, 0.2155506835204632), (7, 0.13564603630018474)]",0.8719379947069275,0.7209641518139356,1.2945254620803572
671,"('caractéristique', 'ADJ')",9,"[(0, 0.12214607412252781), (5, 0.15214298262126952), (8, 0.11547485758573213), (9, 0.2800014436889853)]",0.8288273148250467,0.7199985563110147,1.840383558050749
533,"('au-delà', 'ADV')",3,"[(3, 0.28069478635872025), (5, 0.19219588769945975), (8, 0.10060590970150603)]",0.8234408958933341,0.7193052136412798,1.4604619782377855
161,"('Algérie', 'PROPN')",8,"[(2, 0.23832299690214281), (7, 0.27716681508151986), (8, 0.28117994431281135)]",0.9595545429815041,0.7188200556871887,1.014479111541947
128,"('30', 'NUM')",7,"[(0, 0.11273842362085168), (1, 0.11565655132538882), (7, 0.28137930934021055), (8, 0.16775511756295886)]",0.8308820013266413,0.7186206906597894,1.6773217617913103
2838,"('États-Unis', 'PROPN')",7,"[(2, 0.12497741294513931), (7, 0.28233750653817746), (8, 0.24844215893339855)]",0.8764979954200275,0.7176624934618225,1.1364315450738998
1067,"('dont', 'PRON')",1,"[(0, 0.10479061961736698), (1, 0.28234202251330587), (3, 0.15215965308671822)]",0.8009519407413356,0.7176579774866941,1.8555643154128028
1727,"('merci', 'INTJ')",5,"[(4, 0.10103250658185328), (5, 0.2829354382123309), (7, 0.11613549327757898), (8, 0.11282233720439247)]",0.78268051386799,0.7170645617876691,2.43625295099129
838,"('compétent', 'ADJ')",5,"[(0, 0.10152233503247071), (5, 0.2832394601303528), (7, 0.11489177602375052), (8, 0.1082977542174696), (9, 0.12302007811817037)]",0.8304973003477863,0.7167605398696473,2.3023840048148827
2502,"('soi', 'PRON')",3,"[(3, 0.28357145100096165), (5, 0.12384119969548367), (7, 0.10108244658659898)]",0.7716272598776205,0.7164285489990383,2.2897989659196036
2719,"('typique', 'ADJ')",5,"[(0, 0.10046642849396822), (5, 0.28885138575758856), (7, 0.11595880352883614), (8, 0.12230840536560281), (9, 0.14250903246144098)]",0.8537525266398902,0.7111486142424115,2.0268987920870476
2831,"('y', 'PRON')",3,"[(3, 0.2900753099661866), (5, 0.128221003333878), (7, 0.10154881194563509)]",0.7779190553289683,0.7099246900338134,2.262307285264739
1064,"('donc', 'CCONJ')",1,"[(1, 0.2903060528204355), (3, 0.18575076071703345)]",0.9691154677349108,0.7096939471795645,1.5628794826992827
2806,"('voire', 'CCONJ')",1,"[(0, 0.10553303933838007), (1, 0.29281082218511956), (3, 0.15883286313792)]",0.8093765981063917,0.7071891778148804,1.8435153557035733
647,"(""c'est-à-dire"", 'CCONJ')",1,"[(0, 0.11025220757400037), (1, 0.29371762752148023), (3, 0.1248780560903051)]",0.7853062540691486,0.7062823724785198,2.352035551458932
2677,"('tout', 'DET')",1,"[(0, 0.21498644243305967), (1, 0.29606572054580854)]",0.9966662060440554,0.7039342794541914,1.377136703110916
1536,"('intituler', 'VERB')",5,"[(5, 0.2978931255492102), (7, 0.11763068049952019)]",0.8836629710343482,0.7021068744507898,2.5324441232865715
192,"('Côte', 'PROPN')",8,"[(2, 0.1621502912332324), (4, 0.12570312701899136), (7, 0.17999212203199386), (8, 0.3000750081764553)]",0.8840412230695324,0.6999249918235446,1.6671563443377626
492,"('armer', 'VERB')",5,"[(5, 0.30070570075619135), (7, 0.13922393908419115)]",0.917321538675522,0.6992942992438087,2.159870656829709
1923,"('ouvert', 'ADJ')",5,"[(0, 0.10462137505974863), (5, 0.30077672125918786), (7, 0.12737705236236957), (9, 0.1655428245472432)]",0.8351248878433839,0.6992232787408121,1.8169118600084726
2333,"('riche', 'ADJ')",0,"[(0, 0.3027731452183374), (5, 0.17184549739683866), (7, 0.10125338987299098), (8, 0.109867051596529), (9, 0.12385689347830049)]",0.8683814685238243,0.6972268547816626,1.7618916399022706
1567,"('jeudi', 'NOUN')",7,"[(3, 0.10989466539328711), (5, 0.12156417064965497), (7, 0.30285797293292915), (8, 0.11895317376256553)]",0.803481824832954,0.6971420270670708,2.4913424022425046
101,"('2', 'NUM')",1,"[(0, 0.12445369998625429), (1, 0.303414690046169), (7, 0.13424286707723124)]",0.8108247303518633,0.6965853099538311,2.2601922668383683
148,"('8', 'NUM')",7,"[(0, 0.11980297595121105), (1, 0.10549778911825315), (7, 0.30500227564377375), (8, 0.16481704331419714)]",0.8301300975393262,0.6949977243562262,1.85055058330549
152,"('=', 'VERB')",5,"[(5, 0.3052227459239121), (7, 0.1128635287845064), (8, 0.10917645430112376)]",0.7739174285170697,0.6947772540760879,2.7043523201076116
135,"('4', 'NUM')",1,"[(0, 0.14015651700397105), (1, 0.30540266182027365), (7, 0.14666157674006217), (8, 0.10363486091414893)]",0.8325186838965045,0.6945973381797264,2.082363142471587
1364,"('franc', 'NOUN')",2,"[(2, 0.30846183986265785), (6, 0.17642937878372048), (7, 0.14327068880369778)]",0.8622269563049227,0.6915381601373422,1.7483587030071224
2218,"('que', 'PRON')",3,"[(1, 0.10361032970009994), (3, 0.3087989448139326), (5, 0.11418592637647162)]",0.769635314086675,0.6912010551860674,2.7043520564506416
1913,"('originaire', 'ADJ')",5,"[(5, 0.3108888663010427), (7, 0.12414023902590902)]",0.8976690590816551,0.6891111336989573,2.5043359730937667
1234,"('essentiel', 'ADJ')",9,"[(0, 0.10857810705419395), (5, 0.18541022858280506), (9, 0.31110884246328785)]",0.8344885619000225,0.6888911575367122,1.6779486484713826
1837,"('nombreux', 'ADJ')",0,"[(0, 0.31161640643996386), (1, 0.21712408104202127)]",1.0026007025708505,0.6883835935600362,1.4351996560881468
4,"('/', 'CCONJ')",1,"[(0, 0.11638331436529192), (1, 0.311771655803515), (3, 0.1302951436553369)]",0.8003053223439593,0.6882283441964849,2.3928110216312333
2829,"('web', 'NOUN')",7,"[(0, 0.10112755023802235), (2, 0.10292759428468298), (7, 0.3122969857859734), (8, 0.10935634640546273), (9, 0.11486543644957597)]",0.8200324108037406,0.6877030142140266,2.7188072882399803
1456,"('hors', 'ADV')",5,"[(3, 0.14776771549306572), (5, 0.31244475349795964), (7, 0.11911327715200994), (8, 0.11550516606176307)]",0.82866256205216,0.6875552465020404,2.1144317786561553
805,"('comme', 'SCONJ')",3,"[(1, 0.175479319825703), (3, 0.31286808097067864)]",0.9650469270087404,0.6871319190293214,1.782934201485615
347,"('abordable', 'ADJ')",5,"[(0, 0.10353888469921478), (5, 0.3142777726842569), (7, 0.14475247063986407)]",0.7995026146274139,0.6857222273157431,2.1711392648085583
1125,"('délicieux', 'ADJ')",5,"[(0, 0.12465866330919488), (5, 0.3158052001128948), (7, 0.12130154172991384), (8, 0.10773762758382108)]",0.8075455912563859,0.6841947998871052,2.53335942909634
2909,"('étrange', 'ADJ')",0,"[(0, 0.31620723297233655), (5, 0.11565868502181276), (7, 0.1183679354333606), (9, 0.178770528915326)]",0.8468108410912496,0.6837927670276635,1.7687883729543976
1239,"('et', 'CCONJ')",1,"[(1, 0.3168189061436765), (3, 0.20157759124801933)]",0.9911349175289448,0.6831810938563234,1.5716970531405214
546,"('autant', 'PRON')",5,"[(5, 0.317281528529313), (7, 0.13420225282322787), (8, 0.1164089109601325)]",0.8047566122524902,0.682718471470687,2.364204190724268
330,"('X', 'PROPN')",2,"[(2, 0.31754571425522204), (4, 0.1027618093307798), (6, 0.14564497753204922)]",0.799811471230436,0.682454285744778,2.1802723282053855
1928,"('où', 'PRON')",3,"[(1, 0.11921908568817936), (3, 0.3184845237749161)]",0.8915253966649886,0.6815154762250839,2.6714222973318273
163,"('Amérique', 'PROPN')",2,"[(2, 0.31968323345678135), (7, 0.18559599338715618), (8, 0.2657874396855117)]",0.9369421390322299,0.6803167665432186,1.202777805584195
202,"('Etats-Unis', 'PROPN')",7,"[(7, 0.32058606194837735), (8, 0.26269077365578447)]",1.032766691960056,0.6794139380516226,1.2203933068789683
2245,"('rare', 'ADJ')",5,"[(0, 0.1394142840997961), (5, 0.3206873287667839), (7, 0.14076348097921287), (8, 0.10714416823341102)]",0.8329466007861644,0.679312671233216,2.2781997613013076
213,"('Grande-Bretagne', 'PROPN')",8,"[(2, 0.26456764150979417), (7, 0.15817067746713717), (8, 0.32194617147673577)]",0.9178383329433865,0.6780538285232642,1.2168765977558804
12,"('14', 'NUM')",7,"[(0, 0.10107816743270495), (7, 0.32330661179961234), (8, 0.1680867551734479)]",0.8159976418765854,0.6766933882003876,1.9234508481408534
222,"('III', 'NUM')",6,"[(2, 0.11199236066419971), (6, 0.32404959911843734)]",0.880542771489125,0.6759504008815627,2.893497352824579
2728,"('tôt', 'ADV')",3,"[(3, 0.32432237325926605), (5, 0.1324744537361517)]",0.9131853929952164,0.675677626740734,2.4481880401274676
1371,"('froid', 'ADJ')",9,"[(0, 0.12098793198397934), (5, 0.11585059695053918), (8, 0.10038303271041848), (9, 0.3255902075798685)]",0.7944571958454121,0.6744097924201315,2.6910965601344574
2354,"('rugby', 'NOUN')",2,"[(2, 0.325673342034416), (7, 0.1601211597224345), (8, 0.10012569108989997)]",0.8092901001042431,0.674326657965584,2.0339182066815003
267,"('Milan', 'PROPN')",7,"[(2, 0.17172775021133202), (4, 0.15551145444141323), (7, 0.3268233325308622), (8, 0.14252690174568658)]",0.8909670555491069,0.6731766674691377,1.9031480475850064
2464,"('semblable', 'ADJ')",5,"[(0, 0.13814952232757668), (5, 0.327256792537469), (7, 0.10664988204285633), (9, 0.1254071026479467)]",0.8209497826901292,0.672743207462531,2.368859385278842
2337,"('rival', 'NOUN')",7,"[(5, 0.11454080651914236), (7, 0.3273699333667359), (8, 0.1932556189117507)]",0.8478099550216679,0.6726300666332641,1.693973687338053
15,"('16', 'NUM')",7,"[(0, 0.11320648477475778), (7, 0.3284379749491136), (8, 0.17487882574129684)]",0.8349076914226305,0.6715620250508865,1.878088862713323
1676,"('mais', 'CCONJ')",3,"[(1, 0.1625117187573395), (3, 0.32895226400423516)]",0.953661505263733,0.6710477359957648,2.0241756503444694
2841,"('âgé', 'ADJ')",5,"[(0, 0.10210018133889949), (5, 0.3305604036953674), (7, 0.12457580394786413), (8, 0.1058189243178878), (9, 0.1111694259193608)]",0.8327384584330437,0.6694395963046327,2.6534880227119326
2732,"('un', 'PRON')",7,"[(5, 0.23128689293126237), (7, 0.33073492279235095), (8, 0.2463742969114031)]",0.9554877569216838,0.669265077207649,1.3424083881253415
1327,"('finance', 'NOUN')",8,"[(2, 0.10594766721101662), (7, 0.210995645885089), (8, 0.3320727784181541)]",0.848526522487278,0.6679272215818459,1.5738371141507121
668,"('car', 'CCONJ')",3,"[(1, 0.14605605889040954), (3, 0.33300364561619483)]",0.9336385402219263,0.6669963543838051,2.2799714585346846
648,"('cabaret', 'NOUN')",2,"[(2, 0.33384166157727785), (7, 0.3225114023239584), (8, 0.1015440364357474)]",0.8769891361400982,0.6661583384227221,1.0351313447266535
279,"('ONU', 'PROPN')",7,"[(7, 0.3341338432969481), (8, 0.327037558974884)]",1.055772163345935,0.6658661567030519,1.0216986830023675
2675,"('tout', 'ADJ')",1,"[(0, 0.19376316880101832), (1, 0.3373146563434891)]",0.9876132941757687,0.6626853436565109,1.7408605486313473
226,"('Irak', 'PROPN')",8,"[(2, 0.11802122781310757), (7, 0.332612209035815), (8, 0.3384241968858897)]",0.896583923119756,0.6615758031141104,1.0174737658215331
1013,"('différent', 'ADJ')",0,"[(0, 0.3387762856896862), (1, 0.11645648679279186), (9, 0.1716069268724326)]",0.8370298909938806,0.6612237143103138,1.974141090129318
308,"('Serbie', 'PROPN')",2,"[(2, 0.33948289882539157), (7, 0.1308735178007216), (8, 0.23336742381705516)]",0.8851813503663922,0.6605171011746085,1.454714172495318
1745,"('minute', 'NOUN')",8,"[(2, 0.10236441082353676), (5, 0.10187584992563933), (7, 0.1555303839678123), (8, 0.3415788569593842)]",0.8095970671176668,0.6584211430406157,2.1962194668668436
1554,"('isoler', 'VERB')",5,"[(5, 0.3421454772182411), (7, 0.12096959844837187), (8, 0.11666778061964816)]",0.7947512579957036,0.6578545227817589,2.8283592043521915
768,"('clair', 'ADJ')",5,"[(0, 0.10321925585730811), (5, 0.3426014871310519), (7, 0.10838476724814591), (9, 0.13769579757129982)]",0.8044755218490313,0.6573985128689481,2.4881041627552247
2120,"('proche', 'ADJ')",5,"[(5, 0.34432781629486187), (7, 0.13043576089991016), (8, 0.1354271074901078)]",0.8224489797520113,0.6556721837051381,2.542532456583798
1978,"('pauvre', 'ADJ')",5,"[(5, 0.3449385499282108), (7, 0.19302750219461395), (8, 0.1253913508880157)]",0.8601907407634697,0.6550614500717892,1.7869917291911974
1436,"('habitant', 'NOUN')",7,"[(5, 0.12076005238253333), (7, 0.3450658662117217), (8, 0.1566310786332772)]",0.8308755279196304,0.6549341337882784,2.2030485215493525
145,"('7', 'NUM')",7,"[(0, 0.1092054902948621), (7, 0.34558800414914154), (8, 0.1778192541113745)]",0.8338882100284429,0.6544119958508585,1.9434791011590202
1085,"('dur', 'ADJ')",0,"[(0, 0.34652430417439867), (9, 0.33630131711942346)]",1.0585498779149338,0.6534756958256014,1.0303982962140614
421,"('alcool', 'NOUN')",2,"[(2, 0.34736420851337646), (7, 0.25932672852977273), (8, 0.12324532555524427)]",0.8877789142843687,0.6526357914866235,1.339484790028099
1695,"('mardi', 'NOUN')",7,"[(5, 0.11030642367092794), (7, 0.34807500850640527), (8, 0.12034012161659224)]",0.7876467996865725,0.6519249914935947,2.892426929859554
974,"('dangereux', 'ADJ')",0,"[(0, 0.34869941873966936), (9, 0.3057599935631543)]",1.052709041989568,0.6513005812603306,1.1404350669821883
1644,"('long', 'NOUN')",2,"[(2, 0.34886605299163936), (6, 0.11171958569426638)]",0.8832789168338121,0.6511339470083606,3.1226937588754744
2481,"('si', 'SCONJ')",3,"[(1, 0.1304114103941379), (3, 0.3500904785037084)]",0.9133677125563175,0.6499095214962916,2.6845080307439515
2538,"('spectateur', 'NOUN')",7,"[(2, 0.1463078299031654), (7, 0.35087181839819803), (8, 0.12692236826962977)]",0.8289371366455807,0.649128181601802,2.3981752625982105
1508,"('inférieur', 'ADJ')",5,"[(0, 0.10189156998155177), (5, 0.3511607831961001), (7, 0.12013833467349828), (9, 0.13172867369421723)]",0.8092078636430846,0.6488392168038999,2.6657884980399356
2211,"('quand', 'SCONJ')",3,"[(1, 0.10930318951641672), (3, 0.35312029334694905)]",0.8793747410363093,0.646879706653051,3.230649488905467
1046,"('divers', 'DET')",1,"[(0, 0.12942126256645578), (1, 0.35337977772968343)]",0.912093831876292,0.6466202222703166,2.730461523261902
120,"('24', 'NUM')",7,"[(0, 0.11297202010473358), (7, 0.3534389275709065), (8, 0.18268517984676608)]",0.8415196982345096,0.6465610724290936,1.9346885602180013
690,"('celui', 'PRON')",5,"[(5, 0.3545903227072766), (7, 0.16187869828565216), (8, 0.1412031074149854)]",0.8545468510933504,0.6454096772927234,2.1904693234039003
146,"('70', 'NUM')",1,"[(1, 0.35515663086222293), (6, 0.1145855616296427)]",0.8885542198573707,0.6448433691377771,3.099488502837217
1453,"('hommage', 'NOUN')",7,"[(5, 0.126334433459901), (7, 0.35554933481084083), (8, 0.13181298292595967)]",0.8156981628811275,0.6444506651891592,2.6973772000179643
2733,"('uni', 'ADJ')",9,"[(0, 0.10456799576247246), (9, 0.35598523816254435)]",0.8710862629055601,0.6440147618374557,3.4043421753169048
118,"('22', 'NUM')",7,"[(0, 0.10056046409807391), (7, 0.3562420535184846), (8, 0.18293631302717575)]",0.8277889968097147,0.6437579464815154,1.947355599462441
558,"('autre', 'PRON')",7,"[(7, 0.35684208139928264), (8, 0.3044069802823483)]",1.0528365966768725,0.6431579186007174,1.1722532810131323
448,"('anglais', 'NOUN')",7,"[(2, 0.3021028346833828), (7, 0.3570065009773679), (8, 0.11197854603258788)]",0.8870297343987175,0.642993499022632,1.181738335396709
1055,"('dollar', 'NOUN')",2,"[(2, 0.35770509471090456), (6, 0.21640599426749843), (7, 0.11736334069270841)]",0.8651067683223241,0.6422949052890954,1.6529352429524062
310,"('Suisse', 'PROPN')",2,"[(2, 0.35877306659833286), (7, 0.12955498941886281), (8, 0.22467714647660794)]",0.8811063012920818,0.6412269334016671,1.5968382731604889
119,"('23', 'NUM')",7,"[(0, 0.10389656605151562), (7, 0.3608590328914073), (8, 0.18785738451364734)]",0.8348553102362081,0.6391409671085927,1.9209201375056506
143,"('6', 'NUM')",7,"[(7, 0.36137530134020646), (8, 0.1880071072732883)]",0.9839660263489368,0.6386246986597935,1.9221363839980214
139,"('45', 'NUM')",1,"[(1, 0.36162919761966555), (6, 0.1156749066687734)]",0.8906240153326629,0.6383708023803345,3.126254500945172
2448,"('scénariste', 'NOUN')",7,"[(5, 0.17606160140744712), (7, 0.36468693363221527), (8, 0.1355774330255672)]",0.8597966817439294,0.6353130663677847,2.0713598576684853
1801,"('médecine', 'NOUN')",8,"[(2, 0.28261687312885597), (7, 0.10084563507272211), (8, 0.3654221220194336)]",0.8705165563828866,0.6345778779805664,1.2929947103788935
2198,"('puisque', 'SCONJ')",3,"[(1, 0.134700851499447), (3, 0.3676762010915606)]",0.9203154081220127,0.6323237989084394,2.729575923230671
1649,"('lorsque', 'SCONJ')",3,"[(1, 0.12227180620191572), (3, 0.36855139380378343)]",0.9014450627817976,0.6314486061962166,3.0141976736253455
1839,"('non', 'ADV')",3,"[(1, 0.14521808462196545), (3, 0.3689478959989708)]",0.934980202788565,0.6310521040010292,2.5406470341447016
1363,"('frais', 'ADJ')",5,"[(5, 0.3696281314609339), (7, 0.11605904489609928)]",0.8913353349105907,0.6303718685390661,3.184828306934973
1399,"('gauche', 'NOUN')",8,"[(2, 0.28179927549663714), (7, 0.10825959200534634), (8, 0.37258325814057225)]",0.8787909213458401,0.6274167418594278,1.322158325226136
1696,"('mari', 'NOUN')",7,"[(5, 0.12714644986092716), (7, 0.37301059953868687), (8, 0.20571998598225913)]",0.8696108710954876,0.6269894004613131,1.8131957269861692
1058,"('domicile', 'NOUN')",7,"[(2, 0.2206975619426272), (7, 0.37346141811166267), (8, 0.1394912961909851)]",0.8884538765264226,0.6265385818883373,1.6921864239204787
11,"('13', 'NUM')",7,"[(7, 0.3742529871940466), (8, 0.18327493167679154)]",0.9793007677796011,0.6257470128059535,2.042030428111402
16,"('17', 'NUM')",7,"[(0, 0.10105732160296141), (7, 0.3754247693872799), (8, 0.18771487345880064)]",0.8314562509002651,0.6245752306127201,1.9999734835592426
1301,"('faveur', 'NOUN')",8,"[(2, 0.1593966778358796), (7, 0.1614549121560094), (8, 0.3754489300719818)]",0.8692142417899155,0.6245510699280181,2.3254103889338213
2879,"('élevé', 'ADJ')",5,"[(5, 0.3754890801049099), (7, 0.14321621275378205), (8, 0.1097434799692673)]",0.8088548583216448,0.6245109198950901,2.621833610070756
19,"('19', 'NUM')",7,"[(7, 0.3771753849417788), (8, 0.19418241571272554)]",0.9897171489934908,0.6228246150582212,1.9423766233281081
701,"('certain', 'DET')",1,"[(0, 0.13090905628935992), (1, 0.3772806748099388)]",0.9145698058260492,0.6227193251900611,2.882005916962703
692,"('censé', 'ADJ')",5,"[(5, 0.37821888601809733), (7, 0.12171770621341377), (8, 0.10211905422923098)]",0.7801438503812752,0.6217811139819027,3.1073448373644763
1918,"('ou', 'CCONJ')",1,"[(0, 0.11296099716071208), (1, 0.3782219585002973), (3, 0.13191052032294825)]",0.8021692352659999,0.6217780414997027,2.867261516172631
319,"('UE', 'PROPN')",7,"[(7, 0.3788418508867883), (8, 0.34437519776911263)]",1.0601352622065279,0.6211581491132117,1.1000845976741447
2017,"('physique', 'NOUN')",2,"[(2, 0.3813017557656601), (8, 0.2109674786499743)]",1.0039912753496174,0.6186982442343398,1.8073958991484897
735,"('cher', 'ADJ')",5,"[(5, 0.38249963864304987), (7, 0.17320070321675557), (8, 0.10340201336937713)]",0.824584733038521,0.6175003613569501,2.2084185083496046
224,"('Inde', 'PROPN')",2,"[(2, 0.3832124444622903), (7, 0.18898149454336888), (8, 0.2204929336193274)]",0.9246105125062913,0.6167875555377097,1.7379806153964639
2217,"('que', 'ADV')",3,"[(1, 0.18036149722859698), (3, 0.3835143917685362)]",0.975945047588154,0.6164856082314638,2.1263650926697264
490,"('argent', 'NOUN')",7,"[(2, 0.251778230149212), (7, 0.38361253123956135), (8, 0.13073602970133155)]",0.8927573282381709,0.6163874687604387,1.5236127881756099
1275,"('extraire', 'VERB')",5,"[(5, 0.3847467358481341), (7, 0.12345270776132568)]",0.9027648361095416,0.6152532641518659,3.116551615797484
1078,"('drogue', 'NOUN')",8,"[(2, 0.27994636286401964), (7, 0.11480588762275513), (8, 0.3856283731687457)]",0.8850916158300179,0.6143716268312542,1.3775080669866024
2019,"('piano', 'NOUN')",7,"[(2, 0.24792023357083015), (7, 0.3862934484998883), (8, 0.10579170981427415)]",0.8654788836839048,0.6137065515001117,1.5581360300288893
1014,"('différent', 'DET')",1,"[(0, 0.12900142620833682), (1, 0.38693447844195566)]",0.911177877183897,0.6130655215580443,2.9994589192917753
2384,"('réfugié', 'NOUN')",7,"[(2, 0.11764092013610848), (7, 0.3879825459832549), (8, 0.13833857737968383)]",0.8126125899666905,0.6120174540167451,2.8045867850613977
2600,"('sympathique', 'ADJ')",5,"[(5, 0.3887043190622952), (7, 0.13672767865226582)]",0.9223966770743668,0.6112956809377048,2.8429087869682315
17,"('18', 'NUM')",7,"[(7, 0.3896181555452322), (8, 0.19005458449949714)]",0.9851074148438003,0.6103818444547677,2.050032923811228
2236,"('raisonnable', 'ADJ')",5,"[(5, 0.39040399574201007), (7, 0.14429553607153622)]",0.9327659222488606,0.60959600425799,2.705586093449645
150,"('9', 'NUM')",7,"[(7, 0.3913349944001146), (8, 0.1954510013770737)]",0.9899920756788266,0.6086650055998855,2.002215346265389
1878,"('occidental', 'ADJ')",9,"[(0, 0.14187107452931227), (9, 0.39190218936058113)]",0.9293302587674656,0.6080978106394188,2.76238261154221
1486,"('important', 'ADJ')",0,"[(0, 0.39277069954279664), (9, 0.19422022813660114)]",0.9887316654222942,0.6072293004572034,2.022295531784407
2136,"('profond', 'ADJ')",0,"[(0, 0.39336537028760393), (9, 0.3748209919543005)]",1.0601366096123874,0.6066346297123961,1.049475292823419
989,"('derrière', 'ADP')",1,"[(1, 0.39409111311339845), (3, 0.15787881317032218)]",0.9498702868715849,0.6059088868866016,2.4961621208049407
2866,"('égal', 'ADJ')",5,"[(5, 0.39419530065359026), (7, 0.12115665821413844), (8, 0.11741725281858127)]",0.7957238294765192,0.6058046993464097,3.253599979267086
248,"('Lord', 'PROPN')",4,"[(4, 0.3942093912437629), (5, 0.12588657306867607), (7, 0.18561982238506972)]",0.8560225473952877,0.605790608756237,2.1237461935825612
1292,"('faible', 'ADJ')",0,"[(0, 0.3963317443859131), (5, 0.14904687036325262)]",0.9384967546212634,0.6036682556140869,2.659108127664708
1666,"('madame', 'NOUN')",4,"[(2, 0.1158540398585054), (4, 0.39715070652194795), (8, 0.12611085411818995)]",0.7988110194904557,0.602849293478052,3.149219068405816
2778,"('vidéo', 'ADJ')",9,"[(0, 0.1095187617726682), (9, 0.397172107683843)]",0.8785452933460067,0.602827892316157,3.6265211663757353
928,"('courant', 'ADJ')",9,"[(0, 0.13974498354208473), (5, 0.12557362490629662), (9, 0.3972291492844977)]",0.821305108806886,0.6027708507155023,2.842528863763261
231,"('Ivoire', 'PROPN')",2,"[(2, 0.4002368610638839), (6, 0.1535610161719264)]",0.9438357843020505,0.5997631389361161,2.6063702301616707
1662,"('léger', 'ADJ')",9,"[(0, 0.3073733736813865), (9, 0.40142803550543643)]",1.0517248841257725,0.5985719644945635,1.3059948254384064
1278,"('extrêmement', 'ADV')",3,"[(1, 0.13526889995338265), (3, 0.4023532004605634)]",0.9188763720382916,0.5976467995394366,2.974469376177564
336,"('XV', 'NUM')",6,"[(2, 0.29900760981743707), (6, 0.40313710181311485)]",1.0491699546685762,0.5968628981868851,1.3482503072722978
1402,"('gens', 'NOUN')",7,"[(7, 0.40449073532340296), (8, 0.2966849239155724)]",1.0482802992887306,0.595509264676597,1.3633680133962887
2713,"('très', 'ADV')",3,"[(1, 0.14055835400139144), (3, 0.40487318380819937)]",0.9260268755972979,0.5951268161918006,2.8804633256034813
3,"('/', 'ADP')",1,"[(0, 0.14366121927568976), (1, 0.4049688184573576)]",0.9302715639253182,0.5950311815426423,2.818915365601983
2115,"('probable', 'ADJ')",5,"[(0, 0.10562221123355645), (5, 0.4054656105456702), (7, 0.13123761432479567)]",0.7918704237666642,0.5945343894543298,3.0895533466662743
2599,"('sympa', 'ADJ')",5,"[(5, 0.40621359426656944), (7, 0.12153899079494537)]",0.8974919535316285,0.5937864057334306,3.3422491959959837
317,"('Tunisie', 'PROPN')",8,"[(2, 0.20095046016467405), (7, 0.15905018193183162), (8, 0.40755232814067005)]",0.8926690817028493,0.5924476718593299,2.0281233882554472
158,"('Alex', 'PROPN')",4,"[(2, 0.2839516320910201), (4, 0.4076744520242908)]",1.0434753684405633,0.5923255479757092,1.4357179390805954
1728,"('mercredi', 'NOUN')",7,"[(5, 0.1162066255467692), (7, 0.4076944595496104), (8, 0.12835586201033344)]",0.8004899588124259,0.5923055404503896,3.176282354106963
2626,"('tel', 'ADJ')",0,"[(0, 0.40849133124231723), (9, 0.13284494159063448)]",0.9144856681867122,0.5915086687576827,3.0749483296179623
1251,"('exemplaire', 'NOUN')",7,"[(7, 0.40918683977823656), (8, 0.12389213145921321)]",0.9007783295214655,0.5908131602217634,3.302766971225657
1180,"('endémique', 'ADJ')",5,"[(5, 0.4095109410627302), (7, 0.10136433049741095), (8, 0.11618141913739385)]",0.7716341403752914,0.5904890589372698,3.524754165538731
2808,"('voisin', 'NOUN')",7,"[(5, 0.11515975938652549), (7, 0.40971617357876705), (8, 0.1784847180464141)]",0.8393046670916929,0.5902838264212329,2.295525230749572
301,"('Royal', 'PROPN')",8,"[(4, 0.11658406886411798), (7, 0.1873398931954066), (8, 0.41150109048638334)]",0.8462568385169488,0.5884989095136166,2.19654812153204
100,"('1er', 'NUM')",7,"[(7, 0.41252365395216556), (8, 0.21613260062302195)]",1.0046343675571432,0.5874763460478345,1.9086600205754638
1826,"('naître', 'VERB')",5,"[(5, 0.4128816682461233), (7, 0.11991013147672387)]",0.8938414222523693,0.5871183317538766,3.4432592405777576
